Latitude,Longitude_km,Area_km2
-90.0,6.8163840840541674e-15,7.587998762369099e-13
-89.81981981981981,0.3500715893652165,38.969969328135896
-89.63963963963964,0.7001397167446648,77.93955326801608
-89.45945945945945,1.0502009201868523,116.90836643520039
-89.27927927927928,1.4002517378086534,155.8760234528593
-89.09909909909909,1.7502887078298255,194.84213895561615
-88.91891891891892,2.1003083686068718,233.80632759331695
-88.73873873873873,2.45030725866767,272.768204034885
-88.55855855855856,2.8002819167453104,311.7273829720879
-88.37837837837837,3.1502288818127195,350.6834791233919
-88.1981981981982,3.500144693116517,389.6361072377307
-88.01801801801801,3.850025890211513,428.5848820983456
-87.83783783783784,4.199869012994804,467.52941852658154
-87.65765765765765,4.5496706017400195,506.4693313856989
-87.47747747747748,4.89942719713153,545.4042355846818
-87.29729729729729,5.249135340298693,584.3337460820504
-87.11711711711712,5.598791572849923,623.2574778896534
-86.93693693693693,5.948392436907175,662.1750460765066
-86.75675675675676,6.29793447513976,701.0860657725581
-86.57657657657657,6.647414230798943,739.9901521725383
-86.3963963963964,6.996828247751723,778.8869205397217
-86.21621621621621,7.346173070515408,817.7759862097752
-86.03603603603604,7.6954452442914025,856.6569645945189
-85.85585585585585,8.044641314999755,895.5294711857726
-85.67567567567568,8.393757829312953,934.393121559118
-85.49549549549549,8.742791334690347,973.2475313777294
-85.31531531531532,9.091738379412169,1012.0923163961626
-85.13513513513513,9.440595512613687,1050.9270924641555
-84.95495495495496,9.789359284319339,1089.7514755304287
-84.77477477477477,10.13802624547688,1128.565081646486
-84.5945945945946,10.486592947991351,1167.3675269703972
-84.41441441441441,10.835055944759468,1206.1584277706238
-84.23423423423424,11.183411789703328,1244.9374004297745
-84.05405405405405,11.531657037804896,1283.704061448441
-83.87387387387388,11.879788245139663,1322.4580274489472
-83.69369369369369,12.227801968911113,1361.198915179185
-83.51351351351352,12.575694767484398,1399.9263415163632
-83.33333333333333,12.923463200420636,1438.6399234708251
-83.15315315315316,13.271103828510823,1477.3392781898247
-82.97297297297297,13.618613213809859,1516.0240229613134
-82.7927927927928,13.965987919670557,1554.6937752177262
-82.61261261261261,14.31322451077762,1593.3481525397644
-82.43243243243244,14.660319553181617,1631.9867726601776
-82.25225225225225,15.007269614332976,1670.6092534675468
-82.07207207207207,15.35407126311579,1709.2152130100496
-81.89189189189189,15.700721069882034,1747.804269499268
-81.71171171171171,16.047215606485107,1786.376041313922
-81.53153153153153,16.393551446314127,1824.9301470036885
-81.35135135135135,16.73972516432742,1863.4662052929284
-81.17117117117117,17.085733337086804,1901.983835084503
-80.990990990991,17.431572542791045,1940.482655463499
-80.8108108108108,17.77723936131001,1978.9622857010302
-80.63063063063063,18.122730374218303,2017.4223452579813
-80.45045045045045,18.46804216482917,2055.862453788783
-80.27027027027027,18.81317131822824,2094.2822311451673
-80.09009009009009,19.158114421307292,2132.681297379928
-79.90990990990991,19.50286806279805,2171.0592727506787
-79.72972972972973,19.8474288333059,2209.415777723613
-79.54954954954955,20.19179332534351,2247.7504329772396
-79.36936936936937,20.53595813336478,2286.0628594061673
-79.1891891891892,20.879919853798178,2324.352678124813
-79.009009009009,21.223675085080757,2362.6195104711896
-78.82882882882883,21.567220427691428,2400.86297801061
-78.64864864864865,21.910552484184972,2439.082702539471
-78.46846846846847,22.25366785922525,2477.2783060889547
-78.28828828828829,22.596563159619073,2515.4494109287953
-78.10810810810811,22.939234994349615,2553.595639570999
-77.92792792792793,23.281679974609997,2591.7166147735848
-77.74774774774775,23.623894713836773,2629.8119595443095
-77.56756756756756,23.965875827743474,2667.8812971444036
-77.38738738738739,24.307619934353923,2705.9242510922786
-77.2072072072072,24.649123654035975,2743.9404451672845
-77.02702702702703,24.990383609534568,2781.929503413388
-76.84684684684684,25.3313964260055,2819.8910501429323
-76.66666666666667,25.672158731048427,2857.8247099403106
-76.48648648648648,26.012667154740587,2895.730107665722
-76.30630630630631,26.35291832966977,2933.6068684588386
-76.12612612612612,26.69290889096797,2971.454617742554
-75.94594594594595,27.03263547634432,3009.27298122665
-75.76576576576576,27.37209472611861,3047.061584911524
-75.58558558558559,27.71128328325437,3084.8200550918764
-75.4054054054054,28.050197793392126,3122.5480183604113
-75.22522522522523,28.38883490488255,3160.245101611525
-75.04504504504504,28.727191268819624,3197.910932045
-74.86486486486487,29.06526353907365,3235.5451371696786
-74.68468468468468,29.403048372324623,3273.147344807177
-74.50450450450451,29.740542428094898,3310.717183095524
-74.32432432432432,30.07774236878263,3348.254280492882
-74.14414414414415,30.414644859694405,3385.758265781181
-73.96396396396396,30.751246569078564,3423.2287680698255
-73.78378378378379,31.087544168157844,3460.665416799331
-73.6036036036036,31.423534331162525,3498.067841745012
-73.42342342342343,31.759213735363222,3535.4356730206337
-73.24324324324324,32.09457906110373,3572.768541082067
-73.06306306306307,32.42962699183391,3610.066076730951
-72.88288288288288,32.76435421414244,3647.3279111183365
-72.70270270270271,33.098757417789614,3684.5536757483396
-72.52252252252252,33.432833295740075,3721.743002481785
-72.34234234234233,33.76657854419545,3758.895523539837
-72.16216216216216,34.09998986262714,3796.010871507653
-71.98198198198199,34.43306395380887,3833.088679338003
-71.8018018018018,34.765797523849415,3870.1285803549167
-71.62162162162161,35.09818728222496,3907.1302082572824
-71.44144144144144,35.43022994181179,3944.093197122488
-71.26126126126127,35.761922218918876,3981.017181410049
-71.08108108108108,36.093260833320166,4017.9017959652006
-70.9009009009009,36.42424250828716,4054.746676022526
-70.72072072072072,36.754863970621145,4091.551457209546
-70.54054054054055,37.08512195068584,4128.315775550347
-70.36036036036036,37.4150131824395,4165.039267469165
-70.18018018018017,37.744534403467256,4201.721569793975
-70.0,38.07368235501345,4238.362319760097
-69.81981981981983,38.4024537820138,4274.961155013776
-69.63963963963964,38.73084543312769,4311.5177136157745
-69.45945945945945,39.058854060770116,4348.031634044929
-69.27927927927928,39.386476421144025,4384.502555201752
-69.0990990990991,39.71370927427225,4420.930116411986
-68.91891891891892,40.04054938402971,4457.313957430187
-68.73873873873873,40.36699351817518,4493.653718443261
-68.55855855855856,40.69303844838337,4529.949040074036
-68.37837837837839,41.018680950277016,4566.199563384837
-68.1981981981982,41.343917803458474,4602.404929880997
-68.01801801801801,41.668745791541795,4638.564781514432
-67.83783783783784,41.99316170218435,4674.678760687162
-67.65765765765767,42.31716232711877,4710.746510254861
-67.47747747747748,42.640744462184635,4746.767673530393
-67.29729729729729,42.963904907359996,4782.741894287315
-67.11711711711712,43.28664046679326,4818.668816763426
-66.93693693693695,43.608947948834604,4854.548085664268
-66.75675675675676,43.93082416606775,4890.379346166662
-66.57657657657657,44.25226593534121,4926.162243922183
-66.3963963963964,44.57327007779992,4961.896425060687
-66.21621621621622,44.893833418916785,4997.581536193816
-66.03603603603604,45.21395278852386,5033.217224418476
-65.85585585585585,45.53362502084384,5068.803137320337
-65.67567567567568,45.852846954521254,5104.338922977306
-65.4954954954955,46.171615432653894,5139.824229963031
-65.31531531531532,46.4899273028239,5175.258707350356
-65.13513513513513,46.80777941712894,5210.642004714793
-64.95495495495496,47.125168632213416,5245.973772137997
-64.77477477477478,47.44209180929948,5281.253660211218
-64.5945945945946,47.758545814218174,5316.481320038767
-64.41441441441441,48.07452751744028,5351.656403241452
-64.23423423423424,48.39003379410731,5386.778561960025
-64.05405405405406,48.70506152406258,5421.847448858646
-63.873873873873876,49.01960759188181,5456.862717128282
-63.693693693693696,49.33366888690411,5491.824020490165
-63.513513513513516,49.64724230326265,5526.731013199198
-63.333333333333336,49.960324739915436,5561.583350047386
-63.153153153153156,50.27291310067594,5596.380686367245
-62.972972972972975,50.58500429424376,5631.122678035215
-62.792792792792795,50.896595234235086,5665.808981475049
-62.612612612612615,51.207682839213376,5700.439253661233
-62.432432432432435,51.51826403271972,5735.013152122359
-62.252252252252255,51.828335743303306,5769.530334944524
-62.072072072072075,52.137894904551764,5803.990460774702
-61.891891891891895,52.44693845512155,5838.39318882413
-61.711711711711715,52.75546333876812,5872.7381788716675
-61.531531531531535,53.063466504376294,5907.025091267169
-61.351351351351354,53.37094490599029,5941.253586934839
-61.171171171171174,53.67789550284394,5975.423327376587
-60.990990990990994,53.98431525939072,6009.533974675374
-60.81081081081081,54.2902011453338,6043.585191498559
-60.630630630630634,54.595550135655934,6077.576641101218
-60.45045045045045,54.90035921064949,6111.507987329501
-60.270270270270274,55.204625355946234,6145.378894623935
-60.09009009009009,55.50834556254717,6179.189028022751
-59.90990990990991,55.811516826852284,6212.938053165196
-59.729729729729726,56.11413615069025,6246.625636294838
-59.54954954954955,56.41620054134809,6280.251444262869
-59.369369369369366,56.71770701160077,6313.815144531398
-59.18918918918919,57.018652579740674,6347.316405176732
-59.009009009009006,57.31903426960728,6380.7548948926815
-58.82882882882883,57.61884911061629,6414.130282993805
-58.648648648648646,57.91809413778937,6447.442239418712
-58.46846846846847,58.21676639178311,6480.690434733296
-58.288288288288285,58.514862918918624,6513.874540134021
-58.10810810810811,58.81238077121045,6546.994227451147
-57.92792792792793,59.10931700639594,6580.049169151996
-57.74774774774775,59.40566868796426,6613.039038344181
-57.56756756756757,59.70143288518541,6645.963508778839
-57.38738738738739,59.99660667313928,6678.822254853864
-57.20720720720721,60.291187132744504,6711.614951617118
-57.02702702702703,60.58517135078737,6744.341274769649
-56.84684684684685,60.87855641995059,6777.0009006689
-56.66666666666667,61.17133943884211,6809.593506331903
-56.48648648648649,61.46351751202376,6842.118769438485
-56.30630630630631,61.75508775003992,6874.576368334443
-56.12612612612613,62.04604726944599,6906.965982034728
-55.94594594594595,62.33639319283711,6939.287290226626
-55.76576576576577,62.62612264887641,6971.539973272922
-55.58558558558559,62.915232772323506,7003.723712215052
-55.4054054054054,63.20372070406287,7035.838188776278
-55.22522522522522,63.49158359113199,7067.883085364813
-55.04504504504504,63.778818586749665,7099.858085076972
-54.86486486486486,64.06542285034416,7131.762871700312
-54.68468468468468,64.35139354758128,7163.597129716748
-54.5045045045045,64.63672785039236,7195.360544305678
-54.32432432432432,64.92142293700235,7227.052801347101
-54.14414414414414,65.20547599195756,7258.673587424714
-53.96396396396396,65.48888420615363,7290.222589829022
-53.78378378378378,65.77164477686325,7321.699496560417
-53.6036036036036,66.05375490776389,7353.1039963322755
-53.42342342342342,66.33521180896548,7384.435778574037
-53.24324324324324,66.61601269703797,7415.694533434267
-53.06306306306306,66.89615479503884,7446.879951783723
-52.88288288288288,67.17563533254061,7477.9917252184205
-52.7027027027027,67.45445154565817,7509.029546062668
-52.52252252252252,67.73260067707625,7539.993107372127
-52.34234234234234,68.01007997607648,7570.882102936834
-52.16216216216216,68.28688669856479,7601.696227284231
-51.98198198198198,68.56301810709843,7632.435175682197
-51.8018018018018,68.83847147091309,7663.098644142045
-51.62162162162162,69.11324406594989,7693.686329421541
-51.44144144144144,69.38733317488227,7724.197929027894
-51.26126126126126,69.66073608714304,7754.633141220762
-51.08108108108108,69.9334500989509,7784.991665015214
-50.9009009009009,70.20547251333745,7815.273200184725
-50.72072072072072,70.47680064017374,7845.477447264139
-50.54054054054054,70.74743179619682,7875.60410755263
-50.36036036036036,71.01736330503643,7905.652883116654
-50.18018018018018,71.28659249724126,7935.623476792896
-50.0,71.55511671030555,7965.515592191214
-49.81981981981982,71.82293328869534,7995.328933697565
-49.63963963963964,72.0900395838747,8025.063206476931
-49.45945945945946,72.35643295433194,8054.7181164762305
-49.27927927927928,72.62211076560578,8084.2933704272355
-49.0990990990991,72.8870703903113,8113.788675849452
-48.91891891891892,73.15130920816607,8143.2037410530465
-48.73873873873874,73.41482460601593,8172.538275141693
-48.55855855855856,73.6776139778609,8201.791988015475
-48.37837837837838,73.93967472488094,8230.964590373746
-48.1981981981982,74.20100425546164,8260.05579371799
-48.01801801801802,74.46159998521986,8289.065310354674
-47.83783783783784,74.7214593370293,8317.992853398102
-47.65765765765766,74.98057974104591,8346.83813677323
-47.47747747747748,75.23895863473344,8375.600875218526
-47.2972972972973,75.49659346288865,8404.280784288765
-47.11711711711712,75.75348167766668,8432.877580357856
-46.93693693693694,76.00962073860619,8461.39098062164
-46.75675675675676,76.26500811265448,8489.820703100697
-46.57657657657658,76.51964127419255,8518.166466643115
-46.3963963963964,76.7735177050601,8546.42799092729
-46.21621621621622,77.02663489458044,8574.604996464694
-46.03603603603604,77.27899033958523,8602.697204602628
-45.85585585585586,77.53058154443936,8630.70433752699
-45.67567567567568,77.78140602106554,8658.626118265014
-45.4954954954955,78.03146128896894,8686.462270688022
-45.31531531531532,78.28074487526173,8714.212519514136
-45.13513513513514,78.52925431468749,8741.87659031101
-44.95495495495496,78.77698714964566,8769.454209498555
-44.77477477477478,79.02394093021577,8796.94510435162
-44.5945945945946,79.27011321418175,8824.349003002711
-44.414414414414416,79.51550156705598,8851.665634444671
-44.234234234234236,79.76010356210342,8878.894728533352
-44.054054054054056,80.00391678036567,8906.036015990307
-43.873873873873876,80.24693881068481,8933.089228405432
-43.693693693693696,80.4891672497272,8960.054098239632
-43.513513513513516,80.73059970200742,8986.930358827465
-43.333333333333336,80.97123377991177,9013.717744379777
-43.153153153153156,81.21106710372202,9040.415989986333
-42.972972972972975,81.45009730163883,9067.024831618435
-42.792792792792795,81.68832200980533,9093.54400613153
-42.612612612612615,81.92573887233038,9119.973251267818
-42.432432432432435,82.16234554131196,9146.312305658847
-42.252252252252255,82.39813967686035,9172.560908828094
-42.072072072072075,82.63311894712122,9198.718801193534
-41.891891891891895,82.86728102829879,9224.785724070221
-41.711711711711715,83.10062360467874,9250.761419672837
-41.531531531531535,83.33314436865115,9276.645631118245
-41.351351351351354,83.56484102073327,9302.438102428026
-41.171171171171174,83.79571126959232,9328.138578531016
-40.990990990990994,84.02575283206812,9353.746805265822
-40.810810810810814,84.25496343319568,9379.262529383343
-40.630630630630634,84.48334080622764,9404.685498549261
-40.450450450450454,84.71088269265682,9430.015461346557
-40.270270270270274,84.93758684223842,9455.25216727798
-40.090090090090094,85.16345101301229,9480.395366768527
-39.90990990990991,85.38847297132524,9505.444811167925
-39.72972972972973,85.61265049185293,9530.400252753068
-39.54954954954955,85.83598135762203,9555.261444730484
-39.36936936936937,86.05846336003205,9580.028141238767
-39.18918918918919,86.28009429887724,9604.700097351015
-39.00900900900901,86.50087198236834,9629.277069077243
-38.82882882882883,86.72079422715423,9653.758813366809
-38.64864864864865,86.93985885834351,9678.1450881108
-38.46846846846847,87.15806370952609,9702.435652144444
-38.28828828828829,87.37540662279454,9726.630265249489
-38.10810810810811,87.59188544876538,9750.728688156561
-37.92792792792793,87.80749804660051,9774.730682547568
-37.74774774774775,88.02224228402822,9798.63601105802
-37.56756756756757,88.23611603736434,9822.444437279397
-37.38738738738739,88.44911719153322,9846.155725761477
-37.20720720720721,88.66124364008868,9869.769642014671
-37.02702702702703,88.87249328523485,9893.285952512344
-36.84684684684685,89.08286403784685,9916.704424693111
-36.66666666666667,89.29235381749146,9940.024826963148
-36.48648648648649,89.50096055244782,9963.24692869849
-36.30630630630631,89.70868217972772,9986.370500247289
-36.12612612612613,89.91551664509616,10009.395312932103
-35.94594594594595,90.12146190309161,10032.321139052157
-35.76576576576577,90.32651591704621,10055.147751885583
-35.58558558558559,90.53067665910595,10077.874925691674
-35.40540540540541,90.73394211025071,10100.502435713108
-35.22522522522523,90.93631026031422,10123.030058178178
-35.04504504504505,91.13777910800397,10145.457570303
-34.86486486486487,91.33834666092098,10167.784750293722
-34.68468468468469,91.53801093557945,10190.011377348705
-34.50450450450451,91.73676995742652,10212.13723166072
-34.32432432432433,91.9346217608616,10234.162094419113
-34.14414414414415,92.13156438925603,10256.08574781198
-33.96396396396397,92.32759589497219,10277.907975028304
-33.78378378378379,92.522714339383,10299.628560260115
-33.60360360360361,92.7169177928909,10321.247288704613
-33.42342342342343,92.91020433494703,10342.763946566301
-33.24324324324325,93.10257205407018,10364.178321059091
-33.06306306306307,93.2940190478658,10385.49020040842
-32.88288288288289,93.48454342304464,10406.69937385333
-32.70270270270271,93.67414329544157,10427.805631648554
-32.52252252252253,93.86281679003426,10448.808765066613
-32.34234234234235,94.05056204096164,10469.70856639985
-32.16216216216216,94.23737719154235,10490.504828962494
-31.98198198198198,94.42326039429315,10511.197347092713
-31.8018018018018,94.60820981094722,10531.785916154644
-31.62162162162162,94.79222361247221,10552.270332540405
-31.44144144144144,94.97529997908848,10572.65039367213
-31.26126126126126,95.157437100287,10592.925898003949
-31.08108108108108,95.33863317484726,10613.096645023996
-30.9009009009009,95.51888641085513,10633.162435256392
-30.72072072072072,95.69819502572057,10653.123070263213
-30.54054054054054,95.87655724619516,10672.978352646445
-30.36036036036036,96.05397130838985,10692.728086049958
-30.18018018018018,96.23043545779215,10712.372075161422
-30.0,96.40594794928371,10731.910125714263
-29.81981981981982,96.58050704715738,10751.34204448956
-29.63963963963964,96.7541110251345,10770.667639317973
-29.45945945945946,96.92675816638199,10789.886719081642
-29.27927927927928,97.0984467635292,10808.99909371607
-29.0990990990991,97.26917511868493,10828.004574212006
-28.91891891891892,97.43894154345413,10846.902972617314
-28.73873873873874,97.60774435895465,10865.694102038831
-28.55855855855856,97.77558189583381,10884.37777664422
-28.37837837837838,97.94245249428491,10902.953811663796
-28.1981981981982,98.10835450406371,10921.422023392372
-28.01801801801802,98.27328628450464,10939.782229191056
-27.83783783783784,98.43724620453713,10958.034247489073
-27.65765765765766,98.60023264270164,10976.177897785547
-27.47747747747748,98.76224398716579,10994.213000651294
-27.2972972972973,98.92327863574025,11012.139377730604
-27.117117117117118,99.08333499589456,11029.956851742982
-26.936936936936938,99.24241148477296,11047.665246484925
-26.756756756756758,99.40050652920996,11065.264386831652
-26.576576576576578,99.55761856574594,11082.754098738837
-26.396396396396398,99.71374604064262,11100.134209244336
-26.216216216216218,99.8688874098984,11117.40454646989
-26.036036036036037,100.02304113926363,11134.564939622825
-25.855855855855864,100.17620570425578,11151.615218997753
-25.675675675675677,100.32837959017455,11168.555215978231
-25.495495495495504,100.47956129211686,11185.384763038448
-25.315315315315317,100.62974931499163,11202.103693744868
-25.135135135135144,100.77894217353465,11218.711842757875
-24.954954954954957,100.92713839232331,11235.209045833431
-24.774774774774784,101.07433650579107,11251.595139824662
-24.594594594594597,101.22053505824205,11267.869962683504
-24.414414414414424,101.3657326038654,11284.033353462295
-24.234234234234236,101.50992770674955,11300.08515231536
-24.054054054054063,101.65311894089649,11316.025200500597
-23.873873873873876,101.79530489023584,11331.853340381052
-23.693693693693703,101.93648414863881,11347.569415426471
-23.513513513513516,102.0766553199322,11363.173270214851
-23.333333333333343,102.2158170179121,11378.664750433974
-23.153153153153156,102.35396786635765,11394.043702882933
-22.972972972972983,102.4911064990447,11409.309975473656
-22.792792792792795,102.62723155975925,11424.463417232399
-22.612612612612622,102.76234170231083,11439.50387830124
-22.432432432432435,102.89643559054596,11454.431209939576
-22.252252252252262,103.02951189836118,11469.245264525565
-22.072072072072075,103.16156930971633,11483.945895557621
-21.891891891891902,103.2926065186474,11498.532957655829
-21.711711711711715,103.42262222927965,11513.00630656341
-21.53153153153154,103.55161515584021,11527.365799148132
-21.351351351351354,103.67958402267097,11541.611293403732
-21.17117117117118,103.80652756424102,11555.74264845131
-20.990990990990994,103.93244452515938,11569.759724540741
-20.810810810810807,104.05733366018725,11583.662383052044
-20.630630630630634,104.18119373425034,11597.450486496748
-20.450450450450447,104.30402352245119,11611.123898519265
-20.270270270270274,104.42582181008117,11624.682483898236
-20.090090090090087,104.54658739263255,11638.126108547855
-19.909909909909913,104.66631907581035,11651.454639519208
-19.729729729729726,104.7850156755443,11664.66794500159
-19.549549549549553,104.90267601800035,11677.765894323798
-19.369369369369366,105.01929893959242,11690.748357955426
-19.189189189189193,105.13488328699387,11703.615207508157
-19.009009009009006,105.24942791714888,11716.366315737012
-18.828828828828833,105.36293169728377,11729.001556541629
-18.648648648648646,105.47539350491823,11741.520804967497
-18.468468468468473,105.5868122278764,11753.923937207199
-18.288288288288285,105.69718676429783,11766.210830601633
-18.108108108108112,105.8065160226484,11778.381363641218
-17.927927927927925,105.91479892173123,11790.43541596712
-17.747747747747752,106.02203439069712,11802.372868372402
-17.567567567567565,106.12822136905542,11814.193602803249
-17.387387387387392,106.23335880668431,11825.897502360096
-17.207207207207205,106.3374456638413,11837.484451298813
-17.02702702702703,106.44048091117341,11848.954335031824
-16.846846846846844,106.5424635297275,11860.307040129264
-16.66666666666667,106.64339251096021,11871.54245432009
-16.486486486486484,106.74326685674801,11882.660466493187
-16.30630630630631,106.842085579397,11893.660966698473
-16.126126126126124,106.93984770165278,11904.543846147986
-15.945945945945951,107.03655225671,11915.308997216956
-15.765765765765764,107.13219828822204,11925.956313444876
-15.58558558558559,107.22678485031034,11936.485689536546
-15.405405405405403,107.32031100757389,11946.897021363126
-15.22522522522523,107.41277583509833,11957.190205963145
-15.045045045045043,107.50417841846527,11967.365141543554
-14.86486486486487,107.59451785376116,11977.421727480692
-14.684684684684683,107.68379324758634,11987.35986432131
-14.50450450450451,107.77200371706385,11997.179453783547
-14.324324324324323,107.85914838984816,12006.880398757896
-14.14414414414415,107.94522640413378,12016.462603308171
-13.963963963963963,108.0302369086638,12025.925972672452
-13.78378378378379,108.11417906273827,12035.270413264025
-13.603603603603602,108.19705203622264,12044.495832672304
-13.42342342342343,108.27885500955577,12053.602139663748
-13.243243243243242,108.35958717375821,12062.589244182764
-13.063063063063069,108.43924773044012,12071.457057352593
-12.882882882882882,108.51783589180914,12080.205491476192
-12.702702702702709,108.59535088067827,12088.834460037104
-12.522522522522522,108.6717919304735,12097.34387770031
-12.342342342342349,108.74715828524134,12105.733660313066
-12.162162162162161,108.82144919965643,12114.003724905753
-11.981981981981988,108.89466393902875,12122.153989692679
-11.801801801801801,108.96680177931106,12130.184374072905
-11.621621621621628,109.03786200710587,12138.094798631026
-11.441441441441441,109.10784391967269,12145.885185137962
-11.261261261261268,109.1767468249348,12153.555456551741
-11.08108108108108,109.24457004148623,12161.105537018246
-10.900900900900908,109.31131289859843,12168.535351871977
-10.72072072072072,109.37697473622691,12175.84482763678
-10.540540540540547,109.44155490501778,12183.033892026579
-10.36036036036036,109.5050527663142,12190.102473946095
-10.180180180180187,109.5674676921626,12197.050503491539
-10.0,109.62879906531899,12203.87791195131
-9.819819819819827,109.68904627925505,12210.584631806672
-9.63963963963964,109.7482087381641,12217.170596732427
-9.459459459459467,109.80628585696694,12223.635741597558
-9.27927927927928,109.86327706131776,12229.980002465893
-9.099099099099107,109.91918178760974,12236.203316596717
-8.91891891891892,109.97399948298062,12242.305622445401
-8.738738738738746,110.02772960531819,12248.28685966402
-8.558558558558559,110.08037162326566,12254.146969101932
-8.378378378378386,110.13192501622689,12259.885892806376
-8.198198198198199,110.18238927437157,12265.503574023043
-8.018018018018026,110.23176389864021,12270.999957196627
-7.837837837837839,110.28004840074914,12276.374987971394
-7.657657657657666,110.32724230319526,12281.628613191697
-7.477477477477478,110.37334513926086,12286.76078090252
-7.297297297297305,110.41835645301816,12291.771440349981
-7.117117117117118,110.46227579933385,12296.660541981844
-6.936936936936945,110.50510274387346,12301.428037447993
-6.756756756756758,110.54683686310572,12306.073879600928
-6.576576576576585,110.58747774430668,12310.598022496219
-6.396396396396398,110.62702498556382,12315.000421392964
-6.216216216216225,110.66547819578003,12319.281032754232
-6.0360360360360374,110.7028369946775,12323.439814247498
-5.855855855855864,110.73910101280138,12327.476724745049
-5.675675675675677,110.7742698915236,12331.391724324407
-5.495495495495504,110.80834328304627,12335.18477426871
-5.315315315315317,110.84132085040517,12338.855837067102
-5.135135135135144,110.87320226747308,12342.404876415101
-4.954954954954957,110.90398721896307,12345.831857214967
-4.774774774774784,110.93367540043147,12349.13674557603
-4.5945945945945965,110.96226651828106,12352.319508815046
-4.4144144144144235,110.98976028976378,12355.380115456503
-4.234234234234236,111.01615644298373,12358.318535232947
-4.054054054054063,111.0414547168997,12361.134739085273
-3.873873873873876,111.06565486132781,12363.828699163012
-3.693693693693703,111.08875663694403,12366.400388824608
-3.513513513513516,111.11075981528644,12368.849782637686
-3.333333333333343,111.13166417875756,12371.17685637929
-3.1531531531531556,111.15146952062655,12373.381587036147
-2.9729729729729826,111.17017564503112,12375.463952804865
-2.7927927927927954,111.18778236697959,12377.423933092166
-2.6126126126126223,111.20428951235266,12379.261508515097
-2.432432432432435,111.21969691790513,12380.976660901199
-2.252252252252262,111.23400443126755,12382.569373288703
-2.072072072072075,111.24721191094771,12384.039629926698
-1.8918918918919019,111.25931922633198,12385.387416275276
-1.7117117117117147,111.27032625768673,12386.612719005687
-1.5315315315315416,111.28023289615943,12387.715526000467
-1.3513513513513544,111.28903904377967,12388.695826353553
-1.1711711711711814,111.29674461346026,12389.553610370396
-0.9909909909909942,111.303349528998,12390.288869568056
